Total_Stops,Price,Dept_time_hrs,Dept_time_mins,Journey_Day,Journey_month,Journey_year,Arrival_time_hrs,Arrival_time_mins,duration_hours,duration_minutes,Arrival_Date_day,Arrival_Date_month,Arrival_Date_year,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
1,8586,6,30,6,5,2019,10,5,3,35,6,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5228,21,5,9,6,2019,23,55,2,50,9,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3100,13,55,9,5,2019,15,25,1,30,9,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,6541,5,35,1,6,2019,8,50,3,15,1,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8266,10,20,21,5,2019,19,15,8,55,21,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6628,18,35,3,6,2019,1,30,6,55,4,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9663,16,30,21,5,2019,4,40,12,10,22,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9899,16,30,12,6,2019,22,35,6,5,12,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,6223,4,55,27,3,2019,21,20,16,25,27,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,5380,15,15,9,6,2019,20,30,5,15,9,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7740,7,30,6,6,2019,21,0,13,30,6,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9899,6,30,12,6,2019,19,50,13,20,12,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5198,11,10,18,5,2019,14,5,2,55,18,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,9254,5,25,27,3,2019,4,25,23,0,28,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14388,14,5,18,5,2019,10,5,20,0,19,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8137,7,10,6,5,2019,9,5,1,55,6,5,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,13591,20,15,9,5,2019,19,15,23,0,10,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8479,11,35,12,5,2019,18,50,7,15,12,5,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,10844,18,55,15,5,2019,18,15,23,20,16,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10203,17,30,12,6,2019,20,25,2,55,12,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6938,14,20,12,6,2019,22,30,8,10,12,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9646,9,45,15,6,2019,22,30,12,45,15,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6593,16,0,1,6,2019,21,0,5,0,1,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,9125,7,5,1,3,2019,9,20,2,15,1,3,2019,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,7670,15,15,15,5,2019,1,30,10,15,16,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,15894,14,30,6,6,2019,23,15,8,45,6,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5608,10,20,15,5,2019,17,35,7,15,15,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5842,7,25,21,5,2019,13,20,5,55,21,5,2019,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,4466,8,45,27,3,2019,13,15,4,30,27,3,2019,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,3597,13,15,24,6,2019,15,35,2,20,24,6,2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,13555,11,40,18,3,2019,23,0,11,20,18,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10979,10,0,3,6,2019,19,15,9,15,3,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,15129,5,30,18,5,2019,19,0,13,30,18,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5674,14,10,21,3,2019,17,10,3,0,21,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5613,9,45,27,4,2019,12,35,2,50,27,4,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,5725,22,20,24,3,2019,0,40,2,20,25,3,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,10067,16,55,9,3,2019,19,45,2,50,9,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4885,9,30,12,4,2019,12,20,2,50,12,4,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,7690,6,5,9,6,2019,9,25,3,20,9,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8258,20,30,3,3,2019,1,35,5,5,4,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7408,7,0,12,6,2019,21,0,14,0,12,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,8,25,24,5,2019,20,45,12,20,24,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,8728,16,10,21,3,2019,18,50,2,40,21,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,5894,11,25,24,6,2019,21,0,9,35,24,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4435,20,45,12,3,2019,23,20,2,35,12,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4050,2,55,21,5,2019,4,20,1,25,21,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,4174,22,15,15,4,2019,0,50,2,35,16,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5957,9,45,27,3,2019,9,25,23,40,28,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12692,17,0,9,6,2019,21,5,4,5,9,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7303,16,55,24,3,2019,19,45,2,50,24,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6117,19,0,1,5,2019,11,5,16,5,2,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6015,5,35,12,5,2019,8,50,3,15,12,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,11642,9,25,9,6,2019,5,35,20,10,10,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7564,6,40,18,5,2019,19,15,12,35,18,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4823,16,55,24,4,2019,19,55,3,0,24,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6442,5,5,27,6,2019,16,10,11,5,27,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6327,19,0,9,6,2019,11,5,16,5,10,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7416,9,45,27,3,2019,8,15,22,30,28,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,14588,7,10,27,5,2019,7,40,0,30,27,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7198,10,0,12,6,2019,1,30,15,30,13,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8669,7,0,27,6,2019,19,15,12,15,27,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6093,6,40,9,6,2019,21,0,14,20,9,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,15107,14,30,9,5,2019,12,30,22,0,10,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8372,9,0,18,5,2019,7,40,22,40,19,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7064,8,25,1,4,2019,22,35,14,10,1,4,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,12732,7,10,24,3,2019,22,55,15,45,24,3,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,3597,17,45,27,6,2019,20,5,2,20,27,6,2019,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,7303,8,30,24,3,2019,11,30,3,0,24,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,10991,5,50,6,6,2019,20,25,14,35,6,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10321,10,30,9,3,2019,11,20,0,50,9,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3943,13,0,6,6,2019,15,50,2,50,6,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,5636,7,15,21,5,2019,12,30,5,15,21,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,4268,15,15,9,4,2019,20,5,4,50,9,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,13014,5,30,9,6,2019,19,0,13,30,9,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13727,9,0,9,5,2019,21,0,12,0,9,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4174,15,15,9,4,2019,17,45,2,30,9,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,10493,12,0,27,3,2019,19,15,7,15,27,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6794,10,35,21,5,2019,21,0,10,25,21,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7228,21,0,12,5,2019,2,15,5,15,13,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7038,7,10,1,6,2019,16,10,9,0,1,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7064,6,30,1,4,2019,8,15,1,45,1,4,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10031,21,10,24,3,2019,23,25,2,15,24,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9663,20,0,6,5,2019,4,40,8,40,7,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4483,23,55,1,5,2019,2,45,2,50,2,5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5769,8,20,3,6,2019,11,20,3,0,3,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4804,15,15,24,4,2019,17,45,2,30,24,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4145,20,45,15,5,2019,23,20,2,35,15,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4880,20,45,18,5,2019,23,20,2,35,18,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3543,9,45,6,6,2019,12,0,2,15,6,6,2019,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,7191,7,30,9,5,2019,21,0,13,30,9,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5403,7,0,1,4,2019,9,40,2,40,1,4,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,15812,11,40,9,6,2019,19,0,7,20,9,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4544,19,50,9,4,2019,22,50,3,0,9,4,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,11410,16,45,3,6,2019,22,25,5,40,3,6,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4332,11,35,3,5,2019,14,0,2,25,3,5,2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,4544,17,45,15,4,2019,20,45,3,0,15,4,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4226,6,20,24,5,2019,10,20,4,0,24,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4145,20,45,3,6,2019,23,20,2,35,3,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14848,10,0,27,6,2019,19,15,9,15,27,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3419,0,30,3,4,2019,3,25,2,55,3,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,7229,18,55,24,3,2019,21,55,3,0,24,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5830,8,45,3,6,2019,13,15,4,30,3,6,2019,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,10972,14,5,18,3,2019,7,40,17,35,19,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14231,18,55,24,3,2019,8,10,13,15,25,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10844,18,55,9,6,2019,19,50,0,55,9,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,11468,11,15,12,5,2019,18,30,7,15,12,5,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,4409,22,50,18,5,2019,1,20,2,30,19,5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,13376,14,35,27,6,2019,12,35,22,0,28,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4077,23,30,21,6,2019,2,20,2,50,22,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,13067,9,35,9,5,2019,21,5,11,30,9,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4823,7,10,6,6,2019,10,5,2,55,6,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,14817,6,50,9,3,2019,19,15,12,25,9,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4326,7,55,24,3,2019,10,15,2,20,24,3,2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,15603,7,0,3,3,2019,21,0,14,0,3,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,13885,16,45,24,3,2019,23,15,6,30,24,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,17261,11,40,6,3,2019,9,0,21,20,7,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,15629,11,35,9,6,2019,21,0,9,25,9,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,6117,9,10,6,5,2019,4,40,19,30,7,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,12819,23,5,24,6,2019,4,25,5,20,25,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13377,18,15,27,5,2019,1,30,7,15,28,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3419,0,30,15,5,2019,3,25,2,55,15,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,14960,9,50,15,5,2019,23,15,13,25,15,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,11185,19,30,3,3,2019,20,45,1,15,3,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,8372,19,0,27,5,2019,19,15,0,15,27,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,2,15,6,6,2019,12,35,10,20,6,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,11542,16,50,12,6,2019,13,45,20,55,13,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4649,15,5,3,4,2019,20,20,5,15,3,4,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,5678,19,40,9,3,2019,21,10,1,30,9,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,3971,9,30,1,6,2019,12,20,2,50,1,6,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,7878,7,10,3,6,2019,16,10,9,0,3,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,13014,5,30,27,6,2019,19,0,13,30,27,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4423,6,5,1,5,2019,8,50,2,45,1,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10262,14,0,1,6,2019,4,25,14,25,2,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4668,9,45,27,5,2019,12,35,2,50,27,5,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,10844,21,10,21,5,2019,18,15,21,5,22,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,10368,9,40,24,6,2019,4,25,18,45,25,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4591,10,10,21,4,2019,13,0,2,50,21,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,7191,18,35,6,5,2019,1,30,6,55,7,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9794,6,0,18,5,2019,12,35,6,35,18,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3943,4,0,1,6,2019,6,50,2,50,1,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,13626,6,30,12,6,2019,12,0,5,30,12,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9663,20,0,12,5,2019,9,20,13,20,13,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6093,7,10,15,6,2019,16,10,9,0,15,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,11717,21,25,12,3,2019,7,40,10,15,13,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14781,20,0,18,5,2019,9,20,13,20,19,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7229,6,0,3,5,2019,8,45,2,45,3,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3898,20,55,1,6,2019,23,40,2,45,1,6,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,14714,22,50,3,6,2019,12,35,13,45,4,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7005,11,40,27,5,2019,21,0,9,20,27,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3597,14,45,15,6,2019,17,5,2,20,15,6,2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,4413,6,55,18,3,2019,9,35,2,40,18,3,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,15353,10,20,6,3,2019,19,15,8,55,6,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3943,10,10,1,5,2019,13,0,2,50,1,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,6297,13,20,15,3,2019,15,35,2,15,15,3,2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,6144,20,0,9,3,2019,22,55,2,55,9,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,12257,18,45,21,5,2019,19,15,0,30,21,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,15129,13,25,21,5,2019,12,35,23,10,22,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,10368,5,30,24,6,2019,4,25,22,55,25,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,13029,9,40,9,5,2019,19,0,9,20,9,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,9416,12,0,6,6,2019,11,10,23,10,7,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6934,18,5,3,6,2019,21,10,3,5,3,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,11467,20,25,21,5,2019,14,25,18,0,22,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6795,15,15,3,6,2019,1,30,10,15,4,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5198,15,20,27,3,2019,17,55,2,35,27,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14053,17,25,9,3,2019,18,50,1,25,9,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7927,7,10,1,4,2019,23,25,16,15,1,4,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,4462,10,10,18,3,2019,12,55,2,45,18,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5048,7,45,27,4,2019,10,40,2,55,27,4,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10844,20,0,24,5,2019,23,35,3,35,24,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,15411,8,55,3,3,2019,18,50,9,55,3,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4462,17,15,18,3,2019,19,55,2,40,18,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5678,15,50,27,3,2019,17,20,1,30,27,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,15764,9,55,6,3,2019,4,25,18,30,7,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,17024,22,20,6,3,2019,19,45,21,25,7,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3100,6,20,18,6,2019,7,40,1,20,18,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,7229,18,55,1,5,2019,22,0,3,5,1,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4804,14,25,24,4,2019,16,55,2,30,24,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5769,8,20,24,6,2019,11,20,3,0,24,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4384,19,35,18,3,2019,22,5,2,30,18,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6587,5,15,27,6,2019,6,50,1,35,27,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7832,5,45,21,3,2019,19,10,13,25,21,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,7082,11,40,15,3,2019,13,55,2,15,15,3,2019,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,6300,8,20,15,3,2019,10,35,2,15,15,3,2019,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,14571,8,25,6,6,2019,16,20,7,55,6,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3943,13,0,27,6,2019,15,50,2,50,27,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6878,14,55,21,5,2019,0,55,10,0,22,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1965,5,45,1,4,2019,7,15,1,30,1,4,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,9187,17,0,21,5,2019,10,45,17,45,22,5,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,4441,21,10,24,3,2019,23,55,2,45,24,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10067,8,30,1,3,2019,11,30,3,0,1,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5054,20,25,27,6,2019,1,30,5,5,28,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7005,6,0,6,6,2019,21,0,15,0,6,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
